case_id,week,popwght,state,dma,nielsen,countyc,metro,region,division,ownhome,mstatus,emply,hhcomp,adults,adultm,adultf,kids1217,kids611,kids06,di22a1,di22a2,di22a3,di22a4,di22a5,di22b1,di22b2,di22b3,di22b4,di22b5,di22c1,di22c2,di22c3,di22c4,di22c5,parent,age,age2,educ,income,race,affilrot,polaffil,d3rot,d3_a,regvote,othtel,sex,reli1,ident,l1,l2a,c1,c2,c1a,qnco1,qnco3,healask,heal1,heal2,heal3,heal4,heal5,heal6,heal7,heal8,heal9_1,heal9_2,heal9_3,heal9_4,heal9min,heal9hr,heal10_1,heal10_2,heal10_3,heal10_4,heal10min,heal10hr,heal11,heal12,heal13,heal14,heal15,heal16,heal17,heal18,heal19,heal20,heal21,ha22v1,heal22,heal23,heal24,heal25,heal26,ha27rot,heal27a,heal27b,heal27c,heal27d,heal27e,heal27f,heal27g,heal28,heal29,heal30,heal31,ha32rot,heal32a,heal32b,heal32c,heal32d,heal33a,heal33b,heal33c,heal33d,heal33e,heal33f,heal33g,heal34,heal35,heal36,ha37rot,heal37a,heal37b,heal37c,heal37d,heal37e,heal37f,heal37g,heal38,heal39,heal40,heal41,heal42,heal43,heal44,heal45,heal46,heal47,heal48,heal49,heal50_01,heal50_02,heal50_03,heal50_04,heal50_05,heal50_06,heal50_07,heal50_08,heal50_09,heal50_10,heal50_11,heal50_12,heal50_13,heal50_14,heal50_15,heal50_16,heal50_17,heal51,heal52,heal53,ha54rot,heal54,ha55rot,ha55rot2,heal55a,heal55b,heal55c,heal55d,heal55e,heal55f,heal55g,heal55h,heal56,heal57,heal58,bmi
90000366,808,0.6452, , ,C, ,1,4, ,2,2,1,4,4,2,2, , , , , , , , , , , , , , , , , , ,2,18, ,2,7,3,1,2,1,4,2,0,1,2,2, , ,1,2,2,1, ,3,1,0,1,3,1,1,2,2,0,1,0,0, ,2,1,0,0,0,1, ,2,1,2,2,1,2,1,1,1, ,1,1,1,2,2,2,2,AGCDEBF,2,2,2,2,2,2,2,1,2,2, ,DCBA,2,2,2,2,1,2,2,2,2,2,2, , ,1,DCFEBGA,2,2,2,2,2,2,2,3,2,1,1, ,4,2,3,2,2,2, ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, , ,1,2,3,2,HBAFECDG,2,2,2,2,1,2,2,2,3,1, ,27.9
90000374,807,0.11, , ,B, ,1,3, ,1,2,8,1,1,1,0, , , , , , , , , , , , , , , , , , ,2,64, ,4,12,2,2,3,1,2,1,1,1,1,2, , ,1,2,1, , ,2,2,0,0,3,2,3, ,2,0,1,0,0, ,1,1,0,0,0,15, ,2,2,2,4,1,1,1,1,1,1,1,3,1,2,1, ,1,AEGCBDF,2,2,2,2,2,2,1,1,2,2, ,BACD,2,2,2,2,1,2,2,2,2,2,2, , ,1,GDFEBAC,2,2,2,2,2,2,2,4,2,2,1, ,3,2,2,1,2,2, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2, ,2,1,2,2,GCEHBDFA,2,2,2,2,2,2,2,2,3,1, ,38.5
90000375,807,0.1534, , ,A, ,1,2, ,2,6,7,2,2,2,0, , , , , , , , , , , , , , , , , , ,2,62, ,1,99,2,2,2,2,1,1,7,1,13,2, , ,2, ,2, , ,2,2,0,4,3,1,1,1,3,0,1,0,0, ,2,1,0,0,0,15, ,2,1,2,2,1,1,1,2,1,1,1,3,1,2,1, ,1,ECGFDAB,1,1,2,2,2,2,2,1,1,1,1,BADC,2,2,2,2,2,2,1,1,2,2,2, , ,1,DBEFCGA,2,2,2,2,2,2,2,4,2,4,1, ,1,4,1,4,3,2, ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, , ,5,2,3,1,ACFDBEGH,2,2,2,2,2,2,1,2,3,1, ,29.6
90000376,808,0.8934, , ,B, ,1,3, ,2,3,1,4,4,3,1, , , , , , , , , , , , , , , , , , ,2,44, ,3,2,2,4,2,1,3,1,7,2,1,2, , ,2, ,1, , ,2,3,0,0,1,2,3, ,0,0,0,0,0, , ,0,1,0,0, ,2,1,2,2,1,2,1,1,2,1, ,1,2,1,2,2, ,2,BDGAEFC,1,2,2,2,2,2,1,1,2,1,2,BADC,2,2,2,2,1,2,2,2,2,2,2, , ,1,EBDFACG,2,2,2,2,2,2,2,3,2,1,1, ,2,3,4,4,1,2, ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, , ,5,1,3,1,FEDACBGH,2,2,2,1,2,2,2,2,3,1, ,50.1
90000379,808,0.3591, , ,C, ,1,3, ,2,4,6,1,1,0,1, , , , , , , , , , , , , , , , , , ,2,60, ,2,1,2,4,9,2,1,2,7,2,6,2, , ,2, ,1, , ,2,4,30,0,1,2,3, ,0,0,0,0,0, , ,1,0,0,0,5, ,2,5,1,4,1,1,1,2,1,1,1,3,1,2,2, ,1,BDFACGE,1,1,2,2,1,2,2,1,2,1,1,ABCD,2,2,2,2,2,8,1,1,2,2,2, , ,1,CBEDAGF,2,2,2,2,2,2,2,4,2,1,1, ,4,3,2,2,3,2, ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, , ,5,2,3,2,EHAGDFCB,2,2,2,2,2,2,2,2,3,1, ,27.5
90000380,808,0.4157, , ,B, ,1,3, ,1,3,1,3,3,2,1, , , , , , , , , , , , , , , , , , ,2,46, ,5,12,4,2,3,2,3,1,1,1,15,2, , ,1,1,1,3,34,3,2,0,0,3,1,3, ,0,0,0,0,0, , ,1,0,0,0,15, ,2,2,1,2,1,1,1,1,1,1,1,2,1,2,2, ,2,AGDBCEF,1,1,2,2,2,2,2,1,2,1,1,DACB,2,2,2,2,1,2,2,2,2,2,2, , ,1,CEFDGAB,2,2,2,2,2,2,2,4,2,1,1, ,2,1,3,2,3,1,2, , , , , , , , , , , , , , , , , , , ,1,1,1,1,FDAEBHGC,2,2,2,2,8,2,2,2,3,1, ,29
90000383,808,0.2286, , ,C, ,2,3, ,1,1,1,2,2,1,1, , , , , , , , , , , , , , , , , , ,2,18, ,4,4,3,2,2,2,3,1,7,1,22,2, , ,2, ,2,1, ,3,2,0,0,3,2,3, ,7,0,1,0,0, ,8,1,0,0,0,30, ,2,1,2,4,2,2,2,1,1, ,2,1,2,2,2,2,2,CGFEBAD,2,2,1,2,2,2,2,1,2,2, ,BACD,2,2,2,2,1,2,2,2,2,2,2, , ,2,AGFBEDC,2,2,2,2,2,2,2,3,2,1,1, ,3,4,3,3,4,2, ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, , ,1,2,3,2,EABDGFCH,2,3,3,2,2,3,3,1,3,1, ,24.3
90000392,807,0.3339, , ,A, ,3,1, ,1,3,1,3,2,1,1,1,0,0,14, , , , , , , , , , , , , , ,1,41, ,4,12,2,4,1,2,2,1,0,2,22,2, , ,1,2,1, , ,2,3,0,0,3,2,3, ,0,0,0,0,0, , ,1,0,0,0,20, ,1,1,1,4,1,2,1,1,1, ,1,2,1,1,1, ,2,BCAGFDE,2,2,1,2,2,2,2,1,2,1,2,CBDA,2,2,2,2,1,2,2,2,2,2,2, , ,1,CEAGDFB,2,2,2,2,2,2,2,3,2,1,1, ,2,3,3,1,3,2, ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, , ,1,2,3,2,CEFBAGDH,2,2,2,2,2,2,2,2,2,1, ,99.9
90000393,807,0.4298, , ,A, ,1,4, ,2,1,2,3,1,0,1,1,0,1,13, , , , , , , , , ,5, , , , ,2,20, ,2,2,2,4,2,2,3,1,0,2,90,2, , ,1,1,1, , ,2,3,0,0,3,1,2,1,3,1,0,0,0,40, ,1,0,0,0,10, ,2,2,2,1,1,1,1,2,1, ,2,1,1,1,2,2,2,FGBCEAD,2,2,2,2,2,2,2,1,2,1,2,ABDC,2,2,2,2,2,2,2,1,2,2,2, , ,1,DFBEAGC,2,2,2,2,1,2,2,1,2,1,1, ,2,1,4,1,3,2, ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, , ,1,2,3,1,BEAGCDFH,2,3,2,2,3,2,2,2,3,1, ,23.5
90000398,808,0.7423, , ,A, ,1,3, ,8,1,6,2,1,0,1,0,1,0, , , , , ,6, , , , , , , , , ,1,29, ,6,1,2,4,2,2,1,1,7,2,1,2, , ,2, ,1, , ,2,4,4,29,2,1,2,1,3,0,1,0,0, ,1,0,0,1,0, , ,2,2,1,1,2,2,3,2,2, ,2,1,2,1,2, ,2,GECBDAF,2,2,1,2,2,2,1,1,3,2, ,ADBC,1,1,1,1,2,2,2,2,2,2,2,1, , ,AEFCDBG,1,1,1,1,1,1,1,1,2,3,8,9,8,4,4,3,4,2, ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,2,3,2,HDEAFCGB,1,1,1,1,1,8,3,1,3,2,1,30.8
90000403,807,0.4904, , ,A, ,3,1, ,2,3,1,2,2,1,1, , , , , , , , , , , , , , , , , , ,2,48, ,3,6,2,4,9,2,9,1,0,2,99,2, , ,1,1,1, , ,2,1,0,0,1,1,3, ,4,0,1,0,0, ,2,1,0,0,0,2, ,2,10,2,4,1,2,1,1,1,2,1,2,1,1,2, ,2,DCEGAFB,2,2,2,2,2,2,2,1,2,2, ,CADB,2,2,2,2,2,2,2,2,2,2,2,1, , ,GBDAEFC,2,2,2,2,2,2,2,4,2,1,1, ,1,1,4,1,1,1,2, , , , , , , , , , , , , , , , , , , ,1,1,3,1,BFAHECDG,2,1,2,2,2,2,3,2,1,1, ,29.7
90000405,808,0.7892, , ,C, ,1,3, ,2,1,1,3,3,3,0, , , , , , , , , , , , , , , , , , ,2,99,1,3,2,2,2,3,2,3,1,7,1,22,2, , ,2, ,1, , ,2,1,5,0,3,2,3, ,6,0,1,0,0, ,2,1,0,0,0,15, ,2,3,2,2,1,2,1,2,1, ,1,1,1,1,2, ,2,ACFGBDE,2,2,2,2,2,2,2,1,1,2, ,ACBD,3,3,3,3,2,2,2,1,2,2,2, , ,1,CFGBADE,2,2,2,1,2,2,2,1,2,1,1, ,2,1,3,2,3,2, ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,1,1,1,CAEDHFBG,2,2,1,2,2,1,2,3,1,1, ,19.9
90000407,808,0.7516, , ,A, ,2,4, ,1,1,2,4,4,2,2, , , , , , , , , , , , , , , , , , ,2,21, ,2,3,4,2,3,2,5,1,0,1,96,2, , ,1,2,1,1, ,3,3,0,3,3,1,2,2,2,0,1,0,0, ,2,1,0,0,0,20, ,2,5,2,1,2,2,1,2,2, ,2,1,1,2,1,2,2,DCAFGBE,2,2,2,2,2,2,2,1,5,1,1,DACB,2,2,2,2,1,8,2,2,2,8,1, , ,1,AEBDGCF,2,2,2,2,2,2,2,3,2,2,1, ,2,3,4,2,4,2, ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,2,3,2,DHGCBFAE,2,2,2,2,2,3,1,2,3,2,3,27.4
90000414,807,0.7835, , ,A, ,1,3, ,1,1,5,5,4,3,1,1,0,0,17, , , , , , , , , , , , , , ,2,26, ,2,6,2,1,3,1,1,1,0,1,22,2, , ,1,1,1, , ,2,3,2,4,1,2,3, ,5,1,0,0,0,15, ,1,0,0,0,5, ,1,1,2,1,1,2,1,2,1, ,2,1,2,1,2,2,2,CDAEBFG,2,2,1,2,2,2,2,1,1,1,2,CBAD,2,2,2,1,2,1,2,2,2,2,2, , ,3,FGCDABE,2,2,2,2,2,2,2,3,2,1,1, ,1,4,4,2,4,2, ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2, ,1,1,1,1,DFCEGAHB,2,2,2,2,2,2,2,2,3,2,1,28.9
90000428,808,0.7475, , ,A, ,3,2, ,1,3,1,5,2,1,1,2,1,0,17,13, , , ,6, , , , , , , , , ,1,37, ,2,5,5,1,8,2,3,1,7,1,90,2, , ,2, ,1,3,21,3,1,0,5,1,1,2,2,1,0,1,0,0, ,1,1,0,0,0,20, ,2,1,2,4,1,2,1,1,1, ,1,1,2,1,1, ,2,BACDFGE,2,2,1,2,2,2,2,1,2,1,1,CBDA,2,2,9,2,2,2,2,2,2,2,2,1, , ,GADCFBE,1,1,2,1,2,2,2,1,2,1,1, ,2,2,2,1,4,2, ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,8,1,HGDAEFCB,1,1,1,8,1,8,1,1,3,2,8,23.1
90000435,807,0.2777, , ,B, ,1,4, ,2,5,2,8,4,2,2,6,0,0,15,98,98,98,98, , , , , , , , , , ,2,45, ,2,7,2,4,9,1,3,2,7,2,15,2, , ,2, ,7, , ,2,4,4,30,2,2,3, ,4,0,1,0,0, ,2,1,0,0,0,10, ,2,7,1,4,1,2,2,1,2,2,2,2,2,2,2, ,2,CGBFDAE,2,2,2,1,2,2,1,2, ,2, ,ABCD,1,2,2,2,2,2,2,2,2,2,2,1, , ,FBCDEAG,2,2,2,2,2,1,2,4,2,1,1, ,5,4,4,3,4,2, ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,1,3,2,CGBEAHFD,2,2,2,2,3,3,3,2,3,2,3,41.6
90000443,808,0.1806, , ,B, ,2,1, ,2,4,4,6,1,0,1,2,3,0,14,13, , , ,11,11,7, , , , , , , ,1,40, ,2,1,2,3,2,1,3,1,7,2,13,2, , ,2, ,4, , ,2,4,4,27,2,2,3, ,0,0,0,0,0, , ,1,0,0,0,20, ,1,4,1,3,1,1,1,1,1, ,2,2,1,1,2, ,2,EDFACBG,1,2,2,2,2,2,1,1,1,1,2,CDBA,2,1,2,1,2,2,2,1,2,2,2, , ,1,FDCAGBE,2,2,2,2,2,2,2,4,2,1,1, ,4,4,4,1,4,2, ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, , ,5,1,3,1,GBEDACHF,3,3,3,3,3,3,3,3,8,2,1,49.4
90000450,808,0.2244, , ,A, ,1,1, ,2,1,1,2,2,2,0, , , , , , , , , , , , , , , , , , ,2,38, ,4,6,3,2,2,1,5,1,7,1,90,2, , ,2, ,1,1, ,3,1,0,7,1,1,3, ,7,0,1,0,0, ,6,1,0,0,0,1, ,2,5,1,4,2,2,1,1,1, ,1,1,2,1,1, ,2,BGCADEF,2,2,2,2,2,2,2,1,2,1,1,BCDA,2,1,1,2,1,2,2,2,2,2,1, , ,1,GEABFDC,2,2,2,2,2,2,2,3,2,2,1, ,1,2,4,1,2,2, ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, , ,2,2,1,1,DGCEFHAB,1,2,1,1,1,1,2,1,1,1, ,23.6
90000453,808,0.5151, , ,A, ,2,3, ,1,3,1,4,2,1,1,0,0,2, , , , , , , , , , ,5,2, , , ,1,99,2,5,5,3,2,3,2,3,1,0,1,22,4, , ,1,1,1,3,16,3,2,0,0,3,1,3, ,7,1,0,0,0,45, ,1,0,0,0,5, ,1,1,2,2,2,1,1,1,1, ,1, ,2,1,2, ,2,EDGFACB,2,2,2,2,2,2,2,1,2,1,2,BADC,2,2,2,2,1,2,2,2,2,2,2, , ,1,GEDFBCA,2,2,2,1,2,2,2,1,2,1,1, ,3,4,4,3,3,2, ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, , ,3,1,3,1,BHAEFDCG,2,2,2,2,2,2,2,2,2,2,3,28.7
90000456,807,0.7427, , ,C, ,1,3, ,1,1,1,2,2,1,1, , , , , , , , , , , , , , , , , , ,2,29, ,3,7,3,2,3,2,4,1,7,1,2,2, , ,2, ,1,3,20,3,1,0,0,3,2,3, ,3,0,1,0,0, ,1,1,0,0,0,10, ,2,1,1,1,2,2,5,1,2, ,2,1,1,2,2, ,2,FGEACBD,2,2,2,2,2,2,2,2, ,2, ,DBAC,3,2,2,3,2,2,2,2,2,2,2,1, , ,GCBDAFE,2,2,2,2,2,2,2,2,2,2,1, ,5,3,4,3,4,2, ,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2, ,1,1,2,2,GHDEAFBC,2,2,2,2,2,2,3,2,1,2,1,25.1
90000457,807,1.245, , ,B, ,1,3, ,2,3,3,3,3,2,1, , , , , , , , , , , , , , , , , , ,2,66, ,1,1,3,1,9,1,9,1,0,1,2,4, , ,1,1,1,3,35,3,4,0,0,3,2,3, ,3,0,1,0,0, ,1,0,1,0,0, ,1,1,3,1,3,1,1,1,1,1,1,1,4,1,2,1, ,1,EFCADGB,1,1,2,2,1,2,1,1,3,1,2,DCAB,2,2,2,2,1,2,1,1,2,2,2, , ,1,GCFEABD,1,1,2,1,1,2,2,1,2,1,1, ,1,1,4,1,3,1,2, , , , , , , , , , , , , , , , , , , ,1,2,1,1,EFHDGBCA,1,1,1,2,8,1,2,1,3,1, ,28.6
90000458,808,0.3432, , ,C, ,2,4, ,1,3,1,6,4,3,1,0,1,1, , , , , ,9, , , , ,4, , , , ,1,50, ,2,5,3,2,2,1,3,2,7,1,2,4, , ,2, ,8,3,30,3,2,0,0,3,1,2,2,7,1,0,0,0,30, ,1,0,0,0,10, ,2,3,2,1,2,2,3,1,2,2,2,2,2,1,2, ,2,CBFGEAD,2,2,2,2,2,2,2,2, ,2, ,ADCB,2,2,2,2,2,2,2,8,2,2,2,1, , ,ABEGFCD,2,2,2,2,2,2,2,1,2,1,1, ,2,1,4,1,4,2, ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,1,1,CGABFHED,2,2,8,2,2,2,2,8,3,2,2,25.1
90000470,808,0.6052, , ,B, ,2,4, ,8,1,2,2,2,1,1, , , , , , , , , , , , , , , , , , ,2,23, ,4,7,3,1,3,2,5,1,7,1,90,2, , ,2, ,1,1, ,3,2,0,0,1,2,3, ,4,0,1,0,0, ,2,1,0,0,0,3, ,2,3,2,4,1,2,1,2,1, ,1,1,1,1,2,2,2,CAFBDGE,2,2,2,2,2,2,1,2, ,2, ,CDBA,2,2,2,2,2,1,2,2,2,2,2, , ,1,BCFDGEA,2,2,2,2,2,2,2,4,2,2,1, ,8,1,2,2,2,1,2, , , , , , , , , , , , , , , , , , , ,1,2,3,1,HDEGBFAC,2,2,2,2,2,1,2,2,1,1, ,99.9
90000471,808,0.5062, , ,B, ,1,3, ,2,1,1,3,3,2,1, , , , , , , , , , , , , , , , , , ,2,25, ,3,7,4,1,2,1,2,2,7,1,90,2, , ,2, ,1,1, ,3,3,1,0,1,1,2,1,1,0,1,0,0, ,1,1,0,0,0,30, ,1,2,2,2,2,1,1,1,1, ,1,1,1,1,1,2,2,EBGDACF,2,2,2,1,2,2,1,1,2,1,1,BADC,2,1,2,2,1,1,2,2,2,2,1, , ,1,AGBDFEC,1,2,2,2,2,2,2,4,2,1,1, ,2,1,1,1,1,2, ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, , ,1,2,3,2,CDBEHGAF,2,3,2,3,3,3,3,1,1,2,1,46.6
90000475,808,0.5678, , ,B, ,3,3, ,1,1,5,5,3,2,1,0,2,0, , , , , ,10,7, , , , , , , , ,2,20, ,2,7,3,1,3,2,2,1,0,1,96,2, , ,1,1,1,1, ,3,2,0,0,1,2,3, ,2,0,1,0,0, ,1,1,0,0,0,10, ,2,2,2,3,2,2,1,1,1, ,8,1,2,2,2,2,2,FDBEACG,2,2,2,2,2,2,2,2, ,1,3,DCAB,2,2,2,2,8,1,2,2,2,8,8, , ,1,AEDBGCF,2,2,2,2,2,2,2,4,2,1,1, ,4,3,3,2,2,2, ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, , ,2,1,3,1,GFABCEDH,2,2,2,2,2,2,2,2,3,1, ,21.4
90000478,808,1.2798, , ,B, ,1,4, ,1,2,1,3,3,1,2, , , , , , , , , , , , , , , , , , ,2,50, ,1,2,4,1,8,1,8,2,0,1,97,4, , ,1,3,1,3,30,3,3,98,0,1,1,3, ,0,0,0,0,0, , ,1,0,0,0,10, ,2,98,2,2,2,2,1,1,1,1,1,2,1,1,2, ,2,AFDEGCB,2,2,2,2,2,2,1,2, ,2, ,DBAC,2,2,2,2,1,8,2,8,2,2,8, , ,8,CBGFDEA,2,2,2,2,2,2,2,4,1,1,1, ,3,4,4,1,4,2, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2, ,8,1,3,2,BAGEHFDC,8,3,3,3,8,3,3,8,3,1, ,99.9
90000479,808,0.6318, , ,A, ,1,3, ,2,1,1,1,1,1,0, , , , , , , , , , , , , , , , , , ,2,30, ,4,6,5,2,3,1,4,2,7,1,95,2, , ,2, ,1,3,15,3,2,0,0,3,2,3, ,1,0,1,0,0, ,1,1,0,0,0,20, ,2,2,2,2,2,2,4,2,2, ,2,1,2,2,2, ,2,FCEDBAG,2,2,2,2,2,2,2,2, ,2, ,ADBC,2,2,2,2,1,1,2,2,2,2,2, , ,1,GBAEFDC,2,2,2,2,2,2,2,4,2,1,1, ,9,4,3,1,1,2, ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2, ,1,1,3,1,BCDFGHEA,2,2,2,2,2,2,2,2,1,2,1,28.2
90000481,808,0.6209, , ,B, ,2,4, ,2,1,1,1,1,0,1, , , , , , , , , , , , , , , , , , ,2,30, ,4,6,2,4,3,2,8,1,7,2,22,2, , ,2, ,1, , ,2,2,0,0,1,2,3, ,4,0,1,0,0, ,1,1,0,0,0,5, ,2,3,1,3,2,2,1,1,1, ,1,1,1,1,1, ,2,EGAFCDB,2,2,2,2,2,2,2,1,2,1,1,BCDA,2,2,2,2,1,8,2,2,2,2,2, , ,1,AEFCDBG,1,2,2,2,2,2,2,2,2,1,1, ,2,2,8,1,1,2, ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, , ,1,2,1,1,DEGFACBH,2,2,2,1,8,8,2,2,1,2,1,21.1
90000482,807,0.2998, , ,A, ,1,2, ,2,3,1,8,2,1,1,0,4,2, , , , , ,6,6,7,11, ,4,4, , , ,1,33, ,4,7,2,3,2,1,3,1,1,2,11,2, , ,1,1,2, , ,2,3,0,0,1,2,3, ,2,0,1,0,0, ,2,1,0,0,0,10, ,1,3,1,4,2,2,1,1,1, ,1,1,2,1,1, ,2,FBCEADG,2,2,2,2,2,2,2,1,2,1,1,ADBC,2,2,2,2,1,2,2,2,2,2,2, , ,1,BGECAFD,2,2,2,2,2,2,2,4,2,1,1, ,1,2,3,3,2,1,2, , , , , , , , , , , , , , , , , , , ,2,2,3,2,HGBCEDFA,2,2,2,1,2,2,1,2,3,1, ,21.8
90000482,808,1.0456, , ,A, ,2,3, ,2,3,1,4,2,1,1,0,1,1, , , , , ,9, , , , ,3, , , , ,1,45, ,1,1,3,3,3,1,3,1,7,2,2,4, , ,2, ,1,3,26,3,2,0,0,1,2,3, ,97,0,0,0,0, , ,1,0,0,0,30, ,1,98,2,1,1,1,1,1,1,1,1,2,2,1,2, ,2,CEBFADG,2,2,2,2,2,2,2,1,2,2, ,BCAD,2,2,2,2,1,2,2,2,2,2,2, , ,1,FDBACEG,2,2,2,2,2,2,2,4,2,1,1, ,8,8,4,1,1,2, ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, , ,3,1,3,2,FGHDCAEB,1,3,2,2,3,3,3,3,3,1, ,99.9
90000485,808,0.2746, , ,A, ,1,4, ,1,1,1,5,4,1,3,1,0,0,15, , , , , , , , , , , , , , ,2,22, ,3,7,5,3,2,1,2,1,7,2,2,2, , ,1,2,1,1, ,3,2,0,0,1,2,3, ,5,0,1,0,0, ,1,1,0,0,0,3, ,1,4,1,2,1,1,1,1,1, ,1,1,1,1,1,1,2,CAGDBFE,2,2,2,2,2,2,1,1,2,2, ,DCAB,2,2,2,2,1,1,2,2,2,2,2, , ,8,GACFEDB,2,2,2,2,2,2,2,4,2,1,1, ,5,1,1,1,2,2, ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, , ,1,1,3,1,BECGAFHD,2,2,2,2,2,2,2,2,3,2,3,27.4
90000486,808,0.8755, , ,A, ,2,3, ,2,3,1,5,2,1,1,2,1,0,13,16, , , ,8, , , , , , , , , ,1,47, ,1,4,3,2,8,2,2,2,7,1,2,4, , ,2, ,1,3,20,3,4,0,0,1,2,3, ,0,0,0,0,0, , ,1,0,0,0,5, ,1,1,1,1,1,1,1,2,1,2,2,2,2,2,1, ,2,CAFEGBD,2,1,2,2,2,2,2,1,1,2, ,CADB,2,2,2,2,2,2,2,2,2,2,2,1, , ,CAEFGDB,1,2,2,2,2,2,2,3,2,1,1, ,2,3,4,1,2,2, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,1,2,8,1,DECFHBGA,2,2,1,1,8,1,2,2,3,1, ,43.9
90000487,808,0.7519, , ,A, ,2,3, ,1,1,5,2,2,1,1, , , , , , , , , , , , , , , , , , ,2,18, ,1,5,2,1,8,1,3,2,0,1,22,2, , ,1,2,1, , ,2,1,0,0,3,2,3, ,1,1,0,0,0,20, ,1,0,0,0,30, ,2,2,8,2,2,2,1,1,1, ,1,1,1,2,1,8,2,EGADBFC,2,2,8,2,2,2,2,1,1,1,2,CADB,2,2,2,2,8,8,8,8,8,8,1, , ,8,DFECABG,2,2,2,2,2,2,2,2,2,2,1, ,3,4,3,3,3,2, ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2, ,3,1,3,2,GAHFECDB,2,2,2,2,2,2,2,2,1,1, ,22.5
90000489,808,0.2376, , ,A, ,2,3, ,1,3,1,3,2,1,1,0,0,1, , , , , , , , , , ,1, , , , ,1,29, ,3,4,3,2,3,1,2,1,2,1,90,2, , ,1,1,1,1, ,3,2,0,0,3,1,3, ,7,1,0,0,0,30, ,1,0,0,0,5, ,2,2,1,4,2,2,3,1,1, ,2,1,1,1,2, ,2,BDFCEAG,2,2,2,2,2,2,2,1,2,2, ,ADBC,2,2,1,2,1,2,2,2,2,2,2, , ,1,DFCGBEA,2,1,1,2,1,1,2,1,2,1,1, ,5,1,8,1,1,1,1, , , , , , , , , , , , , , , , , , , ,4,2,2,1,DHCFBAGE,3,3,3,3,3,3,3,3,3,1, ,99.9
90000490,808,0.153, , ,B, ,1,1, ,2,1,2,4,3,1,2,1,0,0,15, , , , , , , , , , , , , , ,2,18, ,2,2,3,2,3,2,3,1,1,1,22,2, , ,1,1,2,1, ,3,3,30,2,1,1,2,1,7,0,1,0,0, ,1,1,0,0,0,10, ,2,1,2,1,2,1,1,1,1, ,2,1,1,2,1,1,2,BCFGDAE,2,2,1,2,2,2,2,1,2,1,1,BDCA,1,2,1,1,8,8,2,2,2,2,1, , ,1,ADEBCFG,2,2,2,2,2,1,2,2,2,1,1, ,4,4,3,4,4,2, ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2, ,3,2,2,2,GCEDBAFH,1,1,3,3,3,3,3,3,3,2,1,23.3
90000491,808,0.586, , ,B, ,1,1, ,2,1,2,6,5,3,2,1,0,0,16, , , , , , , , , , , , , , ,2,20, ,3,5,2,3,8,1,8,1,0,2,2,2, , ,1,2,1, , ,2,2,20,0,3,2,3, ,7,0,1,0,0, ,1,1,0,0,0,15, ,2,1,2,2,1,2,1,2,1, ,2,1,1,2,1,1,2,DGEFBAC,2,2,2,2,2,2,2,1,2,2, ,ADBC,1,2,1,1,1,2,2,2,2,2,2, , ,3,AECBFDG,2,2,2,2,2,2,2,2,2,1,1, ,1,4,3,4,4,2, ,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2, ,1,2,3,2,GAHDECBF,2,2,2,2,2,2,2,2,3,1, ,23.5
